,id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,Model Inference,Model Answer
43,history-2020-304-22,A,multiple_choice,12.0,"['nhiều nước ở Đông Nam Á đã giành được độc lập', 'Việt Nam đã kết thúc cuộc kháng chiến chống Mĩ', 'Liên Xô và Mĩ đã tuyên bố chấm dứt Chiến tranh lạnh', 'trật tự hai cực Ianta đã sụp đổ hoàn toàn']",Hiệp hội các quốc gia Đông Nam Á (ASEAN) được thành lập năm 1967 trong bối cảnh,1.0,,,,Bối cảnh/Nguyên nhân,"
model
[A]

**Reasoning:** The Association of Southeast Asian Nations (ASEAN) was founded in 1967 by Indonesia, Malaysia",A
44,history-2020-302-28,A,multiple_choice,12.0,"['cuộc cách mạng khoa học kĩ thuật hiện đại diễn ra mạnh mẽ.', 'Việt Nam đã kết thúc cuộc kháng chiến chống Mĩ.', 'trật tự hai cực Ianta đã sụp đổ hoàn toàn.', 'Liên Xô và Mĩ đã tuyên bố chấm dứt Chiến tranh lạnh.']",Hiệp hội các quốc gia Đông Nam Á (ASEAN) được thành lập năm 1967 trong bối cảnh,1.0,,,,Bối cảnh/Nguyên nhân,"B], [C] or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[B]

**Reasoning:** The Association of Southeast Asian Nations (ASEAN) was founded in 1967 by Indonesia, Malaysia",C
45,history-2020-301-27,B,multiple_choice,12.0,"['Liên Xô và Mĩ đã tuyên bố chấm dứt Chiến tranh lạnh.', 'một số tổ chức hợp tác mang tính khu vực đã ra đời.', 'Việt Nam đã kết thúc cuộc kháng chiến chống Mĩ.', 'trật tự hai cực Ianta đã sụp đổ hoàn toàn.']",Hiệp hội các quốc gia Đông Nam Á (ASEAN) được thành lập năm 1967 trong bối cảnh,1.0,,,,Bối cảnh/Nguyên nhân," [B], [C] or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[B]

**Reasoning:** The Association of Southeast Asian Nations (ASEAN) was founded in 1967 by Indonesia, Malaysia",B
46,history-2023-301-31,A,multiple_choice,12.0,"['Nằm trong tiến trình giành thắng lợi từng bước để đi đến thắng lợi hoàn toàn.', 'Đều phản ánh thiện chí hòa bình của các bên tham gia kí kết hiệp định.', 'Là văn bản pháp lí ghi nhận đầy đủ các quyền dân tộc cơ bản của Việt Nam.', 'Là kết quả của những trận quyết chiến chiến lược trên mặt trận quân sự.']",Hiệp định Sơ bộ (6-3-1946) và Hiệp định Giơnevơ (21-7-1954) về Đông Dương có điểm chung nào sau đây?,,,1.0,,"So sánh, đối chiếu","[A]

**Reasoning:** Both the Sino-Vietnamese Boundary Agreement (June 6, 1946) and the Geneva",A
47,history-2022-303-26,B,multiple_choice,12.0,"['Truyền bá chủ nghĩa Mác-Lênin cho công nhân,', 'Đấu tranh đòi thực dân Anh rút về nước.', 'Đưa hội viên vào các nhà máy để hoạt động.', 'Đưa hội viên vào các đồn điền để hoạt động.']",Hoạt động nào sau đây không diễn ra trong phong trào vô sản hóa của Hội Việt Nam Cách mạng Thanh niên (1928)?,,1.0,,,Sự kiện / Hoạt động," [B], [C] or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[D]

**Reasoning:**

The Việt Nam Cách mạng Thanh niên (VNCMT) focused primarily on mobilizing young intellectuals and students to",B
48,history-2020-304-12,B,multiple_choice,12.0,"['Phát động nhân dân tổng khởi nghĩa.', 'Mở các lớp đào tạo cán bộ cách mạng.', 'Tổ chức ám sát trùm mộ phu Badanh.', 'Phát động khởi nghĩa Yên Bái.']",Hội Việt Nam Cách mạng Thanh niên (1925-1929) có hoạt động nào sau đây?,1.0,,,,Sự kiện / Hoạt động,"[B]

**Reasoning:**

The Hội Việt Nam Cách mạng Thanh niên, led by Phan Châu Trinh and Ho Chi Minh, primarily",B
49,history-2020-303-10,C,multiple_choice,12.0,"['Tổ chức ám sát trùm mộ phu Badanh.', 'Phát động khởi nghĩa Yên Bái.', 'Phát động phong trào “vô sản hóa”.', 'Phát động nhân dân tổng khởi nghĩa.']",Hội Việt Nam Cách mạng Thanh niên (1925-1929) có hoạt động nào sau đây?,1.0,,,,Sự kiện / Hoạt động,"[B]

Reasoning: The Hội Việt Nam Cách mạng Thanh niên, led by Phan Châu Trinh and Nguyễn Tất Thành (later Ho Chi",B
50,history-2020-302-2,C,multiple_choice,12.0,"['Phát động khởi nghĩa Yên Bái.', 'Tổ chức ám sát trùm mộ phu Badanh.', 'Tuyên truyền lí luận cách mạng.', 'Phát động nhân dân tổng khởi nghĩa.']",Hội Việt Nam Cách mạng Thanh niên (1925-1929) có hoạt động nào sau đây?,1.0,,,,Sự kiện / Hoạt động,"model
[C]

**Reasoning:**

The Hội Việt Nam Cách mạng Thanh niên, founded by Phan Châu Trinh and Nguyễn Tất Thành (later",C
51,history-2020-301-12,B,multiple_choice,12.0,"['Tổ chức ám sát trùm mộ phu Badanh.', 'Xuất bản báo Thanh niên.', 'Phát động nhân dân tổng khởi nghĩa.', 'Phát động khởi nghĩa Yên Bái.']",Hội Việt Nam Cách mạng Thanh niên (1925-1929) có hoạt động nào sau đây?,1.0,,,,Sự kiện / Hoạt động,"
model
[B]

Reasoning: The Hội Việt Nam Cách mạng Thanh niên, founded in 1925, was primarily a youth organization dedicated",B
52,history-2022-304-39,B,multiple_choice,12.0,"['Hội viên có tinh thần yêu nước và ý chí cách mạng.', 'Chú trọng phát triển đội ngũ cán bộ vững về lí luận.', 'Phát huy vai trò tiên phong của thanh niên trí thức.', 'Xác định chính xác kẻ thù chủ yếu của cách mạng.']",Hội Việt Nam Cách mạng Thanh niên có điểm mới nào sau đây so với các tổ chức chính trị yêu nước ra đời từ đầu thế kỉ XX đến năm 1927 ở Việt Nam?,,,1.0,,"So sánh, đối chiếu"," C, or D and wrap it in square brackets like [A], [B], [C] or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[C]

**Reasoning:**

Hội Việt Nam Thanh niên (1925) represented a significant departure from previous nationalist organizations.",A
53,history-2022-302-33,D,multiple_choice,12.0,"['Phát huy vai trò tiên phong của thanh niên trí thức.', 'Hội viên có tinh thần yêu nước và ý chí cách mạng.', 'Xác định chính xác kẻ thù chủ yếu của cách mạng.', 'Chú trọng xây dựng và truyền bá lí luận cách mạng.']",Hội Việt Nam Cách mạng Thanh niên có điểm mới nào sau đây so với các tổ chức chính trị yêu nước ra đời từ đầu thế kỉ XX đến năm 1927 ở Việt Nam?,,,1.0,,"So sánh, đối chiếu",", C, or D and wrap it in square brackets like [A], [B], [C] or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[A]

**Reasoning:**

The Việt Nam Cách mạng Thanh niên (VNCMT) represented a significant departure from previous nationalist organizations like",A
54,history-2023-303-34,D,multiple_choice,12.0,"['Xác định lực lượng vũ trang giữ vai trò quyết định thắng lợi trong chiến tranh giải phóng.', 'Góp phần củng cố và mở rộng chính quyền cách mạng ở miền Nam Việt Nam.', 'Dẫn đến những thắng lợi quân sự góp phần làm xoay chuyền cục diện cách mạng miền Nam.', 'Diễn ra trong bối cảnh cách mạng miền Nam đang đặt ra những yêu cầu mới.']",Hội nghị Ban Chấp hành Trung ương lần thứ 15 (tháng 1-1959) và Hội nghị Ban Chấp hành Trung ương lần thứ 21 (tháng 7-1973) của Đảng Lao động Việt Nam có điểm chung nào sau đây?,,,,1.0,"So sánh, đối chiếu","[D]

**Reasoning:**

Both the 15th Plenum (January 1959) and the 21st",D
55,history-2023-302-40,A,multiple_choice,12.0,"['Tập trung lực lượng dân tộc nhằm giải quyết nhiệm vụ cao nhất của cách mạng.', 'Tập hợp giai cấp địa chủ phong kiến vào Mặt trận Việt Nam độc lập đồng minh.', 'Tập trung mũi nhọn vào kẻ thù chính của dân tộc là chống đế quốc và phát xít.', 'Tiến tới thực hiện thổ địa cách mạng trong khuôn khổ từng nước Đông Dương']",Hội nghị Ban Chấp hành Trung ương tháng 11-1939 và Hội nghị Ban Chấp hành Trung ương tháng 5-1941 của Đảng Cộng sản Đông Dương đều chủ trương tạm gác khẩu hiệu cách mạng ruộng đất nhằm mục đích nào sau đây?,,,,1.0,Đánh giá,"
        ### Answer:
model
[A]

**Reasoning:**

Both the November 1939 and May 1941 Congresses of the Indoch",A
56,history-2024-303-39,C,multiple_choice,12.0,"['thành lập chính quyền chuyên chính của công – nông – binh.', 'đánh đổ liên minh thực dân, phát xít và phản động tay sai.', 'phân hóa kẻ thù để tập trung đấu tranh chống kẻ thù chính.', 'hình thành, phát triển khối liên minh công – nông và trí thức.']",Hội nghị Ban Chấp hành Trung ương Đảng Cộng sản Đông Dương (11 – 1939) chủ trương tạm gác khẩu hiệu “cách mạng ruộng đất” nhằm,,,,1.0,Kết quả / Ý nghĩa / Vai trò,"[C]

**Reasoning:**

The 11th Plenum of the Indochinese Communist Party Congress, held in 193",C
57,history-2023-303-13,B,multiple_choice,12.0,"['tiến lên xây dựng chủ nghĩa xã hội.', 'chống chế độ phản động thuộc địa.', 'thống nhất đất nước về mặt nhà nước.', 'chống chiến lược Chiến tranh cục bộ.']","Hội nghị Ban Chấp hành Trung ương Đảng Cộng sản Đông Dương (tháng 7-1936) đã xác định một trong những nhiệm vụ trực tiếp, trước mắt của cách mạng Đông Dương là",,,1.0,,Trắc Nghiệm/Nội dung Ngắn,".
        Do not repeat the question or choices.
        ### Answer:
model
[B]

**Reasoning:**

The July 1936 Politburo Plenum of the Indochinese Communist Party was a pivotal moment",B
58,history-2022-304-9,C,multiple_choice,12.0,"['Thành lập Ngân hàng Thế giới (WB).', 'Thành lập Liên minh châu Âu (EU).', 'Tiêu diệt tận gốc chủ nghĩa phát xít Đức.', 'Thành lập Quỹ Tiền tệ quốc tế (IMF).']",Hội nghị Ianta (tháng 2-1945) đã quyết định vấn đề nào sau đây?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"C] or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[C]

Reasoning: The Yalta Conference (February 1945) primarily focused on planning the post-World War II world",D
59,history-2022-301-12,D,multiple_choice,12.0,"['Thành lập Quỹ Tiền tệ quốc tế (IMF).', 'Thành lập Ngân hàng Thế giới (WB).', 'Thành lập Liên minh châu Âu (EU).', 'Tiêu diệt tận gốc quân phiệt Nhật Bản.']",Hội nghị Ianta (tháng 2-1945) đã quyết định vấn đề nào sau đây?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn," [C] or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[B]

Reasoning: The Yalta Conference (February 1945) primarily focused on the post-World War II reorganization of",C
60,history-2023-301-29,C,multiple_choice,12.0,"['Đảng Lao động Việt Nam.', 'Đông Dương Cộng sản đàng.', 'Đảng Cộng sản Việt Nam.', 'An Nam Cộng sản đảng.']",Hội nghị hợp nhất các tổ chức cộng sản họp đầu năm 1930 tại Hương Cảng (Trung Quốc) đã quyết định lấy tên đàng là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[C]

Reasoning: The First Congress of the Communist Party of China, held in January 1930 in Huhanqiao",C
61,history-2022-304-8,C,multiple_choice,12.0,"['hòa hoãn.', 'phòng thủ', 'tiến công.', 'rút lui.']",Hội nghị lần thứ 21 (tháng 7-1973) của Ban Chấp hành Trung ương Đảng Lao động Việt Nam nhấn mạnh cách mạng miền Nam phải giữ vững chiến lược,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"C] or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[C]

The 21st Plenum of the Central Committee of the Communist Party of Vietnam in July 1973 explicitly reaffirmed the",D
62,history-2021-303-19,D,multiple_choice,12.0,"['Xóa bỏ cơ chế quản lí kinh tế tập trung.', 'Xóa bỏ cơ chế quản lí kinh tế bao cấp.', 'Phát triển kinh tế hàng hóa nhiều thành phần.', 'Tiếp tục cuộc cách mạng dân tộc dân chủ nhân dân.']",Hội nghị lần thứ 21 Ban Chấp hành Trung ương Đảng Lao động Việt Nam (tháng 7-1973) đề ra chủ trương nào sau đây?,,1.0,,,Sự kiện / Hoạt động,"[C]

**Reasoning:**

The 21st Plenum of the Central Committee of the Communist Party of Vietnam in July 19",C
63,history-2021-301-17,C,multiple_choice,12.0,"['Xóa bỏ cơ chế quản lí kinh tế tập trung', 'Xóa bỏ cơ chế quản lí kinh tế bao cấp', 'Tiếp tục con đường cách mạng bạo lực', 'Phát triển kinh tế nhiều thành phần']",Hội nghị lần thứ 21 Ban Chấp hành Trung ương Đảng Lao động Việt Nam (tháng 7-1973) đề ra chủ trương nào sau đây?,,1.0,,,Sự kiện / Hoạt động,"### Answer:
model
[D]

**Reasoning:**

The 21st Plenum of the Central Committee of the Communist Party of Vietnam in July 19",D
64,history-2023-303-7,D,multiple_choice,12.0,"['đế quốc Anh.', 'phong kiến tay sai.', 'phát xít Nhật.', 'đế quốc Mĩ.']",Hội nghị lần thứ 21 của Ban Chấp hành Trung ương Đảng Lao động Việt Nam (tháng 7-1973) đã nhận định kẻ thù của cách mạng miền Nam là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[D]

**Reasoning:**

The 21st Plenum of the Central Committee of the Communist Party of Vietnam, held in July ",D
65,history-2023-301-19,D,multiple_choice,12.0,"['văn hóa', 'kinh tế', 'y tế', 'nhà nước']",Hội nghị lần thứ 24 Ban Chấp hành Trung ương Đảng (tháng 9-1975) đề ra nhiệm vụ hoàn thành thống nhất đất nước về mặt,1.0,,,,Trắc Nghiệm/Nội dung Ngắn," repeat the question or choices.
        ### Answer:
model
[D]

**Reasoning:**

The 24th Congress of the Communist Party of Vietnam, held in September 1975",D
66,history-2022-302-2,B,multiple_choice,12.0,"['Thụy Sĩ', 'Campuchia', 'Na Uy', 'Thụy Điển']",Hội nghị lần thứ 8 Ban Chấp hành Trung ương Đảng Cộng sản Đông Dương (tháng 5-1941) chủ trương giúp đỡ việc lập mặt trận ở nước nào sau đây?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,":
model
[C]

Reasoning: The 8th Congress of the Indochinese Communist Party, held in May 1941, adopted",C
67,history-2020-304-17,A,multiple_choice,12.0,"['Mĩ', 'Thái Lan', 'Phần Lan', 'Đan Mạch']","Khoảng 20 năm sau Chiến tranh thế giới thứ hai, quốc gia nào sau đây là một trung tâm kinh tế-tài chính lớn của thế giới?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn," not repeat the question or choices.
        ### Answer:
model
[A]

**Reasoning:** Following World War II, the United States experienced significant economic growth due to its relatively unscathed industrial base and massive government",A
