id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,Qwen/Qwen2-1.5B-Instruct_response,Qwen/Qwen2-1.5B-Instruct_answer
history-2022-302-24,A,multiple_choice,12.0,"['Giai cấp tư sản ra đời.', 'Công nghiệp vũ trụ ra đời', 'Trở thành siêu cường tài chính.', 'Trở thành cường quốc phần mềm.']","Dưới tác động của cuộc khai thác thuộc địa lần thứ hai do thực dân Pháp tiến hành ở Đông Dương (1919-1929), xã hội Việt Nam có chuyển biến nào sau đây?",,1.0,,,Kết quả / Ý nghĩa / Vai trò,"[D] 

The correct answer is [D] because the passage does not mention any of the options provided. The passage discusses the impact of French colonialism on Vietnam in the 1910s and 1920s, but",D
history-2020-303-22,C,multiple_choice,12.0,"['trật tự hai cực Ianta đã sụp đổ hoàn toàn.', 'Việt Nam đã kết thúc cuộc kháng chiến chống Mĩ.', 'Khối thị trường chung châu Âu đang có nhiều khởi sắc.', 'Liên Xô và Mĩ đã tuyên bố chấm dứt Chiến tranh lạnh.']",Hiệp hội các quốc gia Đông Nam Á (ASEAN) được thành lập năm 1967 trong bối cảnh,1.0,,,,Bối cảnh/Nguyên nhân,"[D] Liên Xô và Mĩ đã tuyên bố chấm dứt Chiến tranh lạnh. 

ASEAN (Association of Southeast Asian Nations) là tổ chức hợp tác chính trị, kinh tế và văn hóa của các nước Đông Nam Á",D
history-2020-304-22,A,multiple_choice,12.0,"['nhiều nước ở Đông Nam Á đã giành được độc lập', 'Việt Nam đã kết thúc cuộc kháng chiến chống Mĩ', 'Liên Xô và Mĩ đã tuyên bố chấm dứt Chiến tranh lạnh', 'trật tự hai cực Ianta đã sụp đổ hoàn toàn']",Hiệp hội các quốc gia Đông Nam Á (ASEAN) được thành lập năm 1967 trong bối cảnh,1.0,,,,Bối cảnh/Nguyên nhân,The correct answer is [A] many countries in Southeast Asia had gained independence. The ASEAN was established in 1967 as part of efforts to promote regional cooperation and economic integration among Southeast Asian nations that were still under colonial rule at the,A
history-2020-302-28,A,multiple_choice,12.0,"['cuộc cách mạng khoa học kĩ thuật hiện đại diễn ra mạnh mẽ.', 'Việt Nam đã kết thúc cuộc kháng chiến chống Mĩ.', 'trật tự hai cực Ianta đã sụp đổ hoàn toàn.', 'Liên Xô và Mĩ đã tuyên bố chấm dứt Chiến tranh lạnh.']",Hiệp hội các quốc gia Đông Nam Á (ASEAN) được thành lập năm 1967 trong bối cảnh,1.0,,,,Bối cảnh/Nguyên nhân,"[C] 

The correct answer is [C] because the ASEAN was established in 1967, which occurred after the end of the Vietnam War in 1975. The two events mentioned - the establishment of ASEAN and",C
history-2020-301-27,B,multiple_choice,12.0,"['Liên Xô và Mĩ đã tuyên bố chấm dứt Chiến tranh lạnh.', 'một số tổ chức hợp tác mang tính khu vực đã ra đời.', 'Việt Nam đã kết thúc cuộc kháng chiến chống Mĩ.', 'trật tự hai cực Ianta đã sụp đổ hoàn toàn.']",Hiệp hội các quốc gia Đông Nam Á (ASEAN) được thành lập năm 1967 trong bối cảnh,1.0,,,,Bối cảnh/Nguyên nhân,B. một số tổ chức hợp tác mang tính khu vực đã ra đời.,B
history-2023-301-31,A,multiple_choice,12.0,"['Nằm trong tiến trình giành thắng lợi từng bước để đi đến thắng lợi hoàn toàn.', 'Đều phản ánh thiện chí hòa bình của các bên tham gia kí kết hiệp định.', 'Là văn bản pháp lí ghi nhận đầy đủ các quyền dân tộc cơ bản của Việt Nam.', 'Là kết quả của những trận quyết chiến chiến lược trên mặt trận quân sự.']",Hiệp định Sơ bộ (6-3-1946) và Hiệp định Giơnevơ (21-7-1954) về Đông Dương có điểm chung nào sau đây?,,,1.0,,"So sánh, đối chiếu","#### Step 1 of 2

The two agreements mentioned in the question refer to the Treaty of Paris (1954), which ended World War II, and the Geneva Conventions, which regulate the treatment of prisoners of war.

Both agreements",
history-2022-303-26,B,multiple_choice,12.0,"['Truyền bá chủ nghĩa Mác-Lênin cho công nhân,', 'Đấu tranh đòi thực dân Anh rút về nước.', 'Đưa hội viên vào các nhà máy để hoạt động.', 'Đưa hội viên vào các đồn điền để hoạt động.']",Hoạt động nào sau đây không diễn ra trong phong trào vô sản hóa của Hội Việt Nam Cách mạng Thanh niên (1928)?,,1.0,,,Sự kiện / Hoạt động,"[D] 

The option that does not fit into the context of the historical period is [D], which refers to ""đưa hội viên vào các đồn điền để hoạt động."" This phrase suggests bringing members into frontier areas for activities, which",D
history-2020-304-12,B,multiple_choice,12.0,"['Phát động nhân dân tổng khởi nghĩa.', 'Mở các lớp đào tạo cán bộ cách mạng.', 'Tổ chức ám sát trùm mộ phu Badanh.', 'Phát động khởi nghĩa Yên Bái.']",Hội Việt Nam Cách mạng Thanh niên (1925-1929) có hoạt động nào sau đây?,1.0,,,,Sự kiện / Hoạt động,"[C] 

The correct answer is [C] because the Vietnamese Youth Revolutionary Association (1925-1929) did not have any of the activities listed in options A, B, D, or E. The association was involved",C
history-2020-303-10,C,multiple_choice,12.0,"['Tổ chức ám sát trùm mộ phu Badanh.', 'Phát động khởi nghĩa Yên Bái.', 'Phát động phong trào “vô sản hóa”.', 'Phát động nhân dân tổng khởi nghĩa.']",Hội Việt Nam Cách mạng Thanh niên (1925-1929) có hoạt động nào sau đây?,1.0,,,,Sự kiện / Hoạt động,"[C] 

The correct answer is [C] because the context of the question mentions ""Hội Việt Nam Cách mạng Thanh niên"" which translates to Vietnamese Revolutionary Youth Union in English. This union was founded in 1925 and its",C
history-2020-302-2,C,multiple_choice,12.0,"['Phát động khởi nghĩa Yên Bái.', 'Tổ chức ám sát trùm mộ phu Badanh.', 'Tuyên truyền lí luận cách mạng.', 'Phát động nhân dân tổng khởi nghĩa.']",Hội Việt Nam Cách mạng Thanh niên (1925-1929) có hoạt động nào sau đây?,1.0,,,,Sự kiện / Hoạt động,"[C] Tuyên truyền lí luận cách mạng. 

The History of Vietnam Youth Revolutionary Association (1925-1929) includes activities related to spreading revolutionary ideas and education among young people. This was part of their mission to prepare",C
history-2020-301-12,B,multiple_choice,12.0,"['Tổ chức ám sát trùm mộ phu Badanh.', 'Xuất bản báo Thanh niên.', 'Phát động nhân dân tổng khởi nghĩa.', 'Phát động khởi nghĩa Yên Bái.']",Hội Việt Nam Cách mạng Thanh niên (1925-1929) có hoạt động nào sau đây?,1.0,,,,Sự kiện / Hoạt động,"[D] 

The correct answer is [D] because the context of the question mentions ""Hội Việt Nam Cách mạng Thanh niên"" which translates to ""Vietnamese Revolutionary Youth Association"". This organization was active from 1925 to ",D
history-2022-304-39,B,multiple_choice,12.0,"['Hội viên có tinh thần yêu nước và ý chí cách mạng.', 'Chú trọng phát triển đội ngũ cán bộ vững về lí luận.', 'Phát huy vai trò tiên phong của thanh niên trí thức.', 'Xác định chính xác kẻ thù chủ yếu của cách mạng.']",Hội Việt Nam Cách mạng Thanh niên có điểm mới nào sau đây so với các tổ chức chính trị yêu nước ra đời từ đầu thế kỉ XX đến năm 1927 ở Việt Nam?,,,1.0,,"So sánh, đối chiếu","[C] 

The point of difference between the Vietnamese Youth Revolutionary Association (VYRA) and other political organizations founded from the beginning of the 20th century in Vietnam is that VYRA emphasizes the role of young intellectuals as pioneers in the",C
history-2022-302-33,D,multiple_choice,12.0,"['Phát huy vai trò tiên phong của thanh niên trí thức.', 'Hội viên có tinh thần yêu nước và ý chí cách mạng.', 'Xác định chính xác kẻ thù chủ yếu của cách mạng.', 'Chú trọng xây dựng và truyền bá lí luận cách mạng.']",Hội Việt Nam Cách mạng Thanh niên có điểm mới nào sau đây so với các tổ chức chính trị yêu nước ra đời từ đầu thế kỉ XX đến năm 1927 ở Việt Nam?,,,1.0,,"So sánh, đối chiếu","[D] 

The point of difference between the Vietnamese Youth Revolutionary Association (VYRA) and other political organizations founded from the beginning of the 20th century in Vietnam is that VYRA emphasized the role of young intellectuals as pioneers. It",D
history-2023-303-34,D,multiple_choice,12.0,"['Xác định lực lượng vũ trang giữ vai trò quyết định thắng lợi trong chiến tranh giải phóng.', 'Góp phần củng cố và mở rộng chính quyền cách mạng ở miền Nam Việt Nam.', 'Dẫn đến những thắng lợi quân sự góp phần làm xoay chuyền cục diện cách mạng miền Nam.', 'Diễn ra trong bối cảnh cách mạng miền Nam đang đặt ra những yêu cầu mới.']",Hội nghị Ban Chấp hành Trung ương lần thứ 15 (tháng 1-1959) và Hội nghị Ban Chấp hành Trung ương lần thứ 21 (tháng 7-1973) của Đảng Lao động Việt Nam có điểm chung nào sau đây?,,,,1.0,"So sánh, đối chiếu","[D] Diễn ra trong bối cảnh cách mạng miền Nam đang đặt ra những yêu cầu mới. 

Để xác định điểm chung giữa hai hội nghị này, chúng ta cần xem xét các yếu tố như lực lượng vũ trang,",D
history-2023-302-40,A,multiple_choice,12.0,"['Tập trung lực lượng dân tộc nhằm giải quyết nhiệm vụ cao nhất của cách mạng.', 'Tập hợp giai cấp địa chủ phong kiến vào Mặt trận Việt Nam độc lập đồng minh.', 'Tập trung mũi nhọn vào kẻ thù chính của dân tộc là chống đế quốc và phát xít.', 'Tiến tới thực hiện thổ địa cách mạng trong khuôn khổ từng nước Đông Dương']",Hội nghị Ban Chấp hành Trung ương tháng 11-1939 và Hội nghị Ban Chấp hành Trung ương tháng 5-1941 của Đảng Cộng sản Đông Dương đều chủ trương tạm gác khẩu hiệu cách mạng ruộng đất nhằm mục đích nào sau đây?,,,,1.0,Đánh giá,"[D] Tiến tới thực hiện thổ địa cách mạng trong khuôn khổ từng nước Đông Dương

The two events mentioned in the question refer to the decisions made at the Central Committee meetings of October-November 1939 and May 194",D
history-2024-303-39,C,multiple_choice,12.0,"['thành lập chính quyền chuyên chính của công – nông – binh.', 'đánh đổ liên minh thực dân, phát xít và phản động tay sai.', 'phân hóa kẻ thù để tập trung đấu tranh chống kẻ thù chính.', 'hình thành, phát triển khối liên minh công – nông và trí thức.']",Hội nghị Ban Chấp hành Trung ương Đảng Cộng sản Đông Dương (11 – 1939) chủ trương tạm gác khẩu hiệu “cách mạng ruộng đất” nhằm,,,,1.0,Kết quả / Ý nghĩa / Vai trò,"[D] 

The context of the question is about the history of Vietnam during the French colonial period, specifically referring to the events leading up to the establishment of the People's Republic of Vietnam in 1945. The options provided seem unrelated to",D
history-2023-303-13,B,multiple_choice,12.0,"['tiến lên xây dựng chủ nghĩa xã hội.', 'chống chế độ phản động thuộc địa.', 'thống nhất đất nước về mặt nhà nước.', 'chống chiến lược Chiến tranh cục bộ.']","Hội nghị Ban Chấp hành Trung ương Đảng Cộng sản Đông Dương (tháng 7-1936) đã xác định một trong những nhiệm vụ trực tiếp, trước mắt của cách mạng Đông Dương là",,,1.0,,Trắc Nghiệm/Nội dung Ngắn,"[D] 

The context of the question is about the decisions made at the July 1936 Central Committee Meeting in Vietnam, which was part of the broader struggle against French colonial rule. The options provided seem to be related to different aspects of",D
history-2022-304-9,C,multiple_choice,12.0,"['Thành lập Ngân hàng Thế giới (WB).', 'Thành lập Liên minh châu Âu (EU).', 'Tiêu diệt tận gốc chủ nghĩa phát xít Đức.', 'Thành lập Quỹ Tiền tệ quốc tế (IMF).']",Hội nghị Ianta (tháng 2-1945) đã quyết định vấn đề nào sau đây?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[C] Tiêu diệt tận gốc chủ nghĩa phát xít Đức. 

Hội nghị Ionta (tiếng Anh: Yalta Conference) diễn ra vào tháng 2 năm 1945 và là một trong những cuộc",C
history-2022-301-12,D,multiple_choice,12.0,"['Thành lập Quỹ Tiền tệ quốc tế (IMF).', 'Thành lập Ngân hàng Thế giới (WB).', 'Thành lập Liên minh châu Âu (EU).', 'Tiêu diệt tận gốc quân phiệt Nhật Bản.']",Hội nghị Ianta (tháng 2-1945) đã quyết định vấn đề nào sau đây?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[D] Tiêu diệt tận gốc quân phiệt Nhật Bản. 

The decision made at the Ionta Conference in February 1945 was to ""eliminate completely"" Japan's military forces. This was part of the Allied plan for",D
history-2023-301-29,C,multiple_choice,12.0,"['Đảng Lao động Việt Nam.', 'Đông Dương Cộng sản đàng.', 'Đảng Cộng sản Việt Nam.', 'An Nam Cộng sản đảng.']",Hội nghị hợp nhất các tổ chức cộng sản họp đầu năm 1930 tại Hương Cảng (Trung Quốc) đã quyết định lấy tên đàng là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[C] 

The correct answer is [C] because the meeting at the Hanoi Conference in 1930 decided to establish the Communist Party of Vietnam, which later became known as the Vietnamese Communist Party. The other options are incorrect for the",C
history-2022-304-8,C,multiple_choice,12.0,"['hòa hoãn.', 'phòng thủ', 'tiến công.', 'rút lui.']",Hội nghị lần thứ 21 (tháng 7-1973) của Ban Chấp hành Trung ương Đảng Lao động Việt Nam nhấn mạnh cách mạng miền Nam phải giữ vững chiến lược,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[B]

The context of the question is about the 21st Congress of the Central Committee of the Communist Party of Vietnam in July 1973, which discusses the strategy for the struggle against the US-backed regime in South Vietnam. The",B
