,id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,Model Inference,Model Answer
38,history-2024-303-32,B,multiple_choice,12.0,"['Lấy nhiệm vụ dân chủ làm nền tảng để giải quyết nhiệm vụ dân tộc.', 'Giải quyết hài hòa mối quan hệ giữa vấn đề dân tộc và vấn đề giai cấp.', 'Xác định các tầng lớp của giai cấp bóc lột đều là kẻ thù của cách mạng.', 'Tiến hành đồng thời cách mạng phản đế và cách mạng điền địa.']","Cương lĩnh chính trị (đầu năm 1930) của Đảng Cộng sản Việt Nam do Nguyễn Ái Quốc soạn thảo xác định: “Nhiệm vụ của cách mạng là đánh đổ đế quốc Pháp, bọn phong kiến và tư sản phản cách mạng, làm cho nước Việt Nam được độc lập tự do ...; tịch thu hết sản nghiệp lớn của đế quốc; tịch thu ruộng đất của đế quốc và bọn phản cách mạng chia cho dân cày nghèo, tiến hành cách mạng ruộng đất v.v..” (Lịch sử 12, NXB Giáo dục Việt Nam, 2020, tr. 88). Đoạn tư liệu phản ánh đúng quan điểm nào sau đây của Nguyễn Ái Quốc?",,,,1.0,Đánh giá,"[B] The passage explicitly states the need to “resolve harmonious relations between national liberation and class issues,” indicating a focus on addressing both national and class concerns simultaneously. The outlined goals – overthrowing colonial rule, landlords, and counter-revolutionaries,",B
39,history-2023-301-40,D,multiple_choice,12.0,"['Khẳng định liên minh công-nông là động lực chính của cách mạng.', 'Xác định quyền lãnh đạo cách mạng thuộc về giai cấp công nhân.', 'Xác định cách mạng Việt Nam là một bộ phận của cách mạng thế giới.', 'Giải quyết hợp lí mối quan hệ giữa vấn đề dân tộc và vấn đề giai cấp.']",Cương lĩnh chính trị của Đảng Cộng sản Việt Nam do Nguyễn Ái Quốc soạn thảo (năm 1930) được nhận xét là một cương lĩnh cách mạng giải phóng dân tộc sáng tạo dựa trên cơ sở nào sau đây?,,,1.0,,Kết quả / Ý nghĩa / Vai trò," là một cương lĩnh cách mạng giải phóng dân tộc sáng tạo dựa trên cơ sở nào sau đây?

    Options:  A. Khẳng định liên minh công-nông là động lực chính của cách mạng.
B. Xác định quyền lãnh đạo cách mạng thuộc về giai cấp công nhân.
C. Xác định cách mạng Việt Nam là một bộ phận của cách mạng thế giới.
D. Giải quyết hợp lí mối quan hệ giữa vấn đề dân tộc và vấn đề giai cấp.

    Answer:
model
[A] The platform’s central focus on the alliance between workers and peasants as the driving force of the revolution was a groundbreaking and creative element, reflecting a deep understanding of Vietnamese society and the need for broad-based support. Options B, C",A
40,history-2023-302-29,C,multiple_choice,12.0,"['lấy phát triển kinh tế công nghiệp làm trung tâm.', 'áp dụng thành tựu khoa học kĩ thuật vào sản xuất.', 'liên lạc với các dân tộc bị áp bức và vô sản thế giới.', 'chủ động hội nhập quốc tế để phát triển kinh tế.']",Cương lĩnh chính trị đầu tiên (năm 1930) của Đảng Cộng sản Việt Nam xác định cách mạng Việt Nam cần,,,1.0,,Đánh giá,"[C] The first political orientation prioritized connecting with oppressed peoples and the world proletariat, reflecting the communist ideology and the need for international solidarity in the struggle against imperialism and feudalism. Options A, B, and D are not central to the core tenets",C
41,history-2022-302-24,A,multiple_choice,12.0,"['Giai cấp tư sản ra đời.', 'Công nghiệp vũ trụ ra đời', 'Trở thành siêu cường tài chính.', 'Trở thành cường quốc phần mềm.']","Dưới tác động của cuộc khai thác thuộc địa lần thứ hai do thực dân Pháp tiến hành ở Đông Dương (1919-1929), xã hội Việt Nam có chuyển biến nào sau đây?",,1.0,,,Kết quả / Ý nghĩa / Vai trò,"Answer:
model
[A] The Treaty of Versailles, following World War I, granted Vietnam a degree of autonomy, leading to the emergence of a nascent industrial sector and, crucially, a small but growing capitalist class – the bourgeoisie. Options B, C, and D",A
42,history-2020-303-22,C,multiple_choice,12.0,"['trật tự hai cực Ianta đã sụp đổ hoàn toàn.', 'Việt Nam đã kết thúc cuộc kháng chiến chống Mĩ.', 'Khối thị trường chung châu Âu đang có nhiều khởi sắc.', 'Liên Xô và Mĩ đã tuyên bố chấm dứt Chiến tranh lạnh.']",Hiệp hội các quốc gia Đông Nam Á (ASEAN) được thành lập năm 1967 trong bối cảnh,1.0,,,,Bối cảnh/Nguyên nhân,"[B] The establishment of ASEAN in 1967 occurred amidst the ongoing Vietnam War and the American involvement in Southeast Asia. The region was deeply affected by the conflict and the desire for stability and non-interference in internal affairs, key principles",B
43,history-2020-304-22,A,multiple_choice,12.0,"['nhiều nước ở Đông Nam Á đã giành được độc lập', 'Việt Nam đã kết thúc cuộc kháng chiến chống Mĩ', 'Liên Xô và Mĩ đã tuyên bố chấm dứt Chiến tranh lạnh', 'trật tự hai cực Ianta đã sụp đổ hoàn toàn']",Hiệp hội các quốc gia Đông Nam Á (ASEAN) được thành lập năm 1967 trong bối cảnh,1.0,,,,Bối cảnh/Nguyên nhân,"
model
[A] ASEAN was founded in 1967 amidst a landscape where many Southeast Asian nations had recently achieved independence. The other options represent later developments in the Cold War and Vietnamese history. The immediate post-colonial period created a need for regional",A
44,history-2020-302-28,A,multiple_choice,12.0,"['cuộc cách mạng khoa học kĩ thuật hiện đại diễn ra mạnh mẽ.', 'Việt Nam đã kết thúc cuộc kháng chiến chống Mĩ.', 'trật tự hai cực Ianta đã sụp đổ hoàn toàn.', 'Liên Xô và Mĩ đã tuyên bố chấm dứt Chiến tranh lạnh.']",Hiệp hội các quốc gia Đông Nam Á (ASEAN) được thành lập năm 1967 trong bối cảnh,1.0,,,,Bối cảnh/Nguyên nhân,"ụp đổ hoàn toàn.
D. Liên Xô và Mĩ đã tuyên bố chấm dứt Chiến tranh lạnh.

    Answer:
model
[B] ASEAN was founded in 1967 amidst the ongoing Vietnam War and the American involvement in the conflict. The establishment of ASEAN was directly linked to the desire of Southeast Asian nations to counter the influence of both the United States and France",B
45,history-2020-301-27,B,multiple_choice,12.0,"['Liên Xô và Mĩ đã tuyên bố chấm dứt Chiến tranh lạnh.', 'một số tổ chức hợp tác mang tính khu vực đã ra đời.', 'Việt Nam đã kết thúc cuộc kháng chiến chống Mĩ.', 'trật tự hai cực Ianta đã sụp đổ hoàn toàn.']",Hiệp hội các quốc gia Đông Nam Á (ASEAN) được thành lập năm 1967 trong bối cảnh,1.0,,,,Bối cảnh/Nguyên nhân," thúc cuộc kháng chiến chống Mĩ.
D. trật tự hai cực Ianta đã sụp đổ hoàn toàn.

    Answer:
model
[B] ASEAN was founded in 1967 as a response to the growing need for regional cooperation among Southeast Asian nations, following the establishment of various regional organizations aimed at fostering economic and political ties. Options A, C, and D reflect",B
46,history-2023-301-31,A,multiple_choice,12.0,"['Nằm trong tiến trình giành thắng lợi từng bước để đi đến thắng lợi hoàn toàn.', 'Đều phản ánh thiện chí hòa bình của các bên tham gia kí kết hiệp định.', 'Là văn bản pháp lí ghi nhận đầy đủ các quyền dân tộc cơ bản của Việt Nam.', 'Là kết quả của những trận quyết chiến chiến lược trên mặt trận quân sự.']",Hiệp định Sơ bộ (6-3-1946) và Hiệp định Giơnevơ (21-7-1954) về Đông Dương có điểm chung nào sau đây?,,,1.0,,"So sánh, đối chiếu","[B] Both agreements were part of a process of achieving successive victories leading to a final victory. The Sơ bộ and Giơnevơ agreements represent attempts at negotiation and compromise, reflecting a desire for peace, even if ultimately incomplete. Option A",B
47,history-2022-303-26,B,multiple_choice,12.0,"['Truyền bá chủ nghĩa Mác-Lênin cho công nhân,', 'Đấu tranh đòi thực dân Anh rút về nước.', 'Đưa hội viên vào các nhà máy để hoạt động.', 'Đưa hội viên vào các đồn điền để hoạt động.']",Hoạt động nào sau đây không diễn ra trong phong trào vô sản hóa của Hội Việt Nam Cách mạng Thanh niên (1928)?,,1.0,,,Sự kiện / Hoạt động," vào các nhà máy để hoạt động.
D. Đưa hội viên vào các đồn điền để hoạt động.

    Answer:
model
[B] The primary focus of the HCM Youth League during its ""vô sản hóa"" campaign was on propagating Marxist-Leninism to workers and building a worker-based organization. While the movement did address colonial issues, it was fundamentally about",B
48,history-2020-304-12,B,multiple_choice,12.0,"['Phát động nhân dân tổng khởi nghĩa.', 'Mở các lớp đào tạo cán bộ cách mạng.', 'Tổ chức ám sát trùm mộ phu Badanh.', 'Phát động khởi nghĩa Yên Bái.']",Hội Việt Nam Cách mạng Thanh niên (1925-1929) có hoạt động nào sau đây?,1.0,,,,Sự kiện / Hoạt động,"[B] The group focused on building a revolutionary cadre base through education and training, establishing schools and study groups to prepare future leaders for the struggle against French colonialism. Options A, C, and D represent actions of other revolutionary groups or events, not",B
49,history-2020-303-10,C,multiple_choice,12.0,"['Tổ chức ám sát trùm mộ phu Badanh.', 'Phát động khởi nghĩa Yên Bái.', 'Phát động phong trào “vô sản hóa”.', 'Phát động nhân dân tổng khởi nghĩa.']",Hội Việt Nam Cách mạng Thanh niên (1925-1929) có hoạt động nào sau đây?,1.0,,,,Sự kiện / Hoạt động,"[C] The Thanh niên Cách mạng Hồ Chí Minh launched the “socialistization” movement, aiming to build a socialist consciousness among young people and transform them into revolutionary activists. Options A, B, and D represent later stages of the Vietnamese revolution",C
50,history-2020-302-2,C,multiple_choice,12.0,"['Phát động khởi nghĩa Yên Bái.', 'Tổ chức ám sát trùm mộ phu Badanh.', 'Tuyên truyền lí luận cách mạng.', 'Phát động nhân dân tổng khởi nghĩa.']",Hội Việt Nam Cách mạng Thanh niên (1925-1929) có hoạt động nào sau đây?,1.0,,,,Sự kiện / Hoạt động,"model
[C] The group primarily focused on disseminating revolutionary theory and ideology, establishing study groups and publishing journals like *Thanh niên* to spread their ideas among young people. Options A, B, and D represent later stages of the Vietnamese communist movement that",C
51,history-2020-301-12,B,multiple_choice,12.0,"['Tổ chức ám sát trùm mộ phu Badanh.', 'Xuất bản báo Thanh niên.', 'Phát động nhân dân tổng khởi nghĩa.', 'Phát động khởi nghĩa Yên Bái.']",Hội Việt Nam Cách mạng Thanh niên (1925-1929) có hoạt động nào sau đây?,1.0,,,,Sự kiện / Hoạt động,"
model
[B] The Thanh niên Cách mạng Hồ Chí Minh founded and published the *Thanh niên* newspaper, which served as a crucial platform for disseminating revolutionary ideas and mobilizing young people. Options A, C, and D describe actions undertaken by other revolutionary",B
52,history-2022-304-39,B,multiple_choice,12.0,"['Hội viên có tinh thần yêu nước và ý chí cách mạng.', 'Chú trọng phát triển đội ngũ cán bộ vững về lí luận.', 'Phát huy vai trò tiên phong của thanh niên trí thức.', 'Xác định chính xác kẻ thù chủ yếu của cách mạng.']",Hội Việt Nam Cách mạng Thanh niên có điểm mới nào sau đây so với các tổ chức chính trị yêu nước ra đời từ đầu thế kỉ XX đến năm 1927 ở Việt Nam?,,,1.0,,"So sánh, đối chiếu"," ngũ cán bộ vững về lí luận.
C. Phát huy vai trò tiên phong của thanh niên trí thức.
D. Xác định chính xác kẻ thù chủ yếu của cách mạng.

    Answer:
model
[C] Hội Việt Nam Cách mạng Thanh niên was the first organization to specifically identify and mobilize the role of young intellectuals as the vanguard of the revolution. Previous organizations (like the Đông Du, Đông Minh, Thanh văn hóa) lacked this focus on",C
53,history-2022-302-33,D,multiple_choice,12.0,"['Phát huy vai trò tiên phong của thanh niên trí thức.', 'Hội viên có tinh thần yêu nước và ý chí cách mạng.', 'Xác định chính xác kẻ thù chủ yếu của cách mạng.', 'Chú trọng xây dựng và truyền bá lí luận cách mạng.']",Hội Việt Nam Cách mạng Thanh niên có điểm mới nào sau đây so với các tổ chức chính trị yêu nước ra đời từ đầu thế kỉ XX đến năm 1927 ở Việt Nam?,,,1.0,,"So sánh, đối chiếu"," yêu nước và ý chí cách mạng.
C. Xác định chính xác kẻ thù chủ yếu của cách mạng.
D. Chú trọng xây dựng và truyền bá lí luận cách mạng.

    Answer:
model
[A] Unlike previous organizations, the Việt Nam Revolutionary Youth League specifically focused on mobilizing and leading the youth and intellectuals, establishing a new vanguard for the revolutionary movement. Options B, C, and D were characteristics shared by many earlier nationalist organizations, but",A
